team,name,offseason,state,country,district,rookie_year,active,norm_epa,norm_epa_recent,norm_epa_mean,norm_epa_max,wins,losses,ties,count,winrate,full_wins,full_losses,full_ties,full_count,full_winrate
7292,HİTİT ANGELS - ÇOROBOT,false,NULL,Turkey,NULL,2018,true,1496,1462,1462,1532,24,24,0,48,0.5,24,24,0,48,0.5
7293,COTANAK ROBOTICS,false,NULL,Turkey,NULL,2018,false,1523,1511,1511,1523,22,20,0,42,0.5238,22,20,0,42,0.5238
7294,RoboCirak,false,NULL,Turkey,NULL,2018,false,1406,1406,1406,1406,4,8,0,12,0.3333,4,8,0,12,0.3333
7295,SPECTRUM,false,NULL,Turkey,NULL,2018,false,1493,1493,1493,1493,10,9,0,19,0.5263,10,9,0,19,0.5263
7296,TeRoBoT,false,NULL,Turkey,NULL,2018,true,1579,1536,1536,1579,30,32,0,62,0.4839,30,32,0,62,0.4839
7297,KAFKAS KARTALLARI,false,NULL,Turkey,NULL,2018,false,1474,1474,1474,1474,7,7,0,14,0.5,7,7,0,14,0.5
7298,TOROS,false,NULL,Turkey,NULL,2018,true,1371,1419,1419,1470,14,21,1,36,0.4028,14,21,1,36,0.4028
7299,Robotic Eagles,false,NULL,Mexico,NULL,2018,false,1412,1432,1432,1446,20,24,0,44,0.4545,20,24,0,44,0.4545
7301,Jackbots,false,ID,USA,NULL,2018,false,1495,1477,1477,1495,9,24,0,33,0.2727,9,24,0,33,0.2727
7302,afaq school team ,false,NULL,Israel,isr,2018,false,1402,1402,1402,1402,6,16,0,22,0.2727,6,16,0,22,0.2727
7303,Reach Robotics,false,TX,USA,fit,2018,false,1420,1451,1451,1482,18,29,1,48,0.3854,21,35,1,57,0.3772
7308,DeepVision,false,CA,USA,NULL,2018,false,1497,1491,1491,1497,23,36,1,60,0.3917,32,40,1,73,0.4452
7309,Green Lightning,false,IA,USA,NULL,2018,true,1403,1410,1410,1431,14,26,0,40,0.35,14,26,0,40,0.35
7311,Boring Robots,false,MN,USA,NULL,2018,true,1483,1444,1444,1508,13,32,0,45,0.2889,13,32,0,45,0.2889
7312,T3,false,TX,USA,fit,2018,true,1483,1472,1472,1536,63,76,3,142,0.4542,65,83,3,151,0.4404
7313,SBA Talon Tech  #7313,false,TN,USA,NULL,2018,false,1396,1389,1389,1396,5,16,0,21,0.2381,5,16,0,21,0.2381
7314,Tornadoes,false,NH,USA,ne,2018,true,1382,1415,1415,1457,32,73,1,106,0.3066,44,99,2,145,0.3103
7315,Giga Knights,false,GA,USA,pch,2018,false,1455,1484,1484,1557,70,76,4,150,0.48,70,76,4,150,0.48
7316,Ursuline Academy High School ,false,LA,USA,NULL,2018,false,1440,1456,1456,1472,7,11,0,18,0.3889,7,11,0,18,0.3889
7317,Armor Robotics,false,CA,USA,NULL,2018,false,1459,1459,1459,1459,8,11,0,19,0.4211,8,11,0,19,0.4211
7318,Nanuet Knightronz,false,NY,USA,NULL,2018,true,1448,1449,1449,1450,12,20,1,33,0.3788,12,20,1,33,0.3788
7319,1UP,false,TX,USA,fit,2018,false,1496,1465,1465,1496,39,50,0,89,0.4382,39,50,0,89,0.4382
7321,Águila Robótica,false,TX,USA,fit,2018,true,1365,1372,1372,1386,27,38,0,65,0.4154,27,38,0,65,0.4154
7322,YVHS Robotics,false,CA,USA,NULL,2018,false,1529,1529,1529,1529,7,3,0,10,0.7,7,3,0,10,0.7
7323,TriTron,false,CA,USA,NULL,2018,true,1538,1479,1479,1538,19,28,1,48,0.4062,19,28,1,48,0.4062
7324,The RoboRaiders,false,CA,USA,NULL,2018,false,1422,1390,1390,1422,7,17,0,24,0.2917,7,17,0,24,0.2917
7326,Red Riot,false,CA,USA,NULL,2018,false,1423,1420,1420,1459,14,19,0,33,0.4242,19,28,0,47,0.4043
7327,Metal Jackets,false,CA,USA,NULL,2018,true,1368,1460,1460,1567,28,41,1,70,0.4071,37,57,1,95,0.3947
7329,The Afghan Dreamers,false,NULL,Afghanistan,ont,2018,false,1471,1509,1509,1547,28,38,0,66,0.4242,28,38,0,66,0.4242
7330,C.O.U.G.A.R.S (Cybernetic Operational Unit Generated For Artificial Robotic Syst,false,VA,USA,chs,2018,false,1327,1343,1343,1359,8,28,0,36,0.2222,8,28,0,36,0.2222
7331,Bionic Riot Rebel Robotics Baton Rouge ,false,LA,USA,NULL,2018,false,1422,1474,1474,1526,8,10,0,18,0.4444,8,16,0,24,0.3333
7332,Vancouver Puddle Jumpers,false,BC,Canada,NULL,2018,true,1387,1387,1387,1387,8,16,2,26,0.3462,8,16,2,26,0.3462
7400,ThunderMiners,false,NY,USA,NULL,2019,false,1496,1496,1496,1496,11,23,0,34,0.3235,11,23,0,34,0.3235
7401,DevTech117,false,CA,USA,NULL,2019,true,1370,1370,1370,1370,6,15,1,22,0.2955,6,15,1,22,0.2955
7403,Lightning Blue Lizards,false,NULL,Colombia,NULL,2019,true,1460,1436,1436,1460,23,27,0,50,0.46,23,27,0,50,0.46
7405,IcyNights,false,NULL,China,NULL,2019,false,1428,1428,1428,1428,0,0,0,0,0,5,4,0,9,0.5556
7406,Ministry of Mechanics,false,TN,USA,NULL,2019,false,1452,1425,1425,1452,8,13,0,21,0.381,8,13,0,21,0.381
7407,Wired Boars,false,CT,USA,ne,2019,true,1810,1718,1718,1810,88,40,4,132,0.6818,115,54,6,175,0.6743
7408,Pearl City Cats,false,FL,USA,NULL,2019,false,1439,1439,1439,1439,3,6,0,9,0.3333,3,6,0,9,0.3333
7409,GLOW,false,FL,USA,NULL,2019,false,1505,1505,1505,1505,11,19,0,30,0.3667,11,19,0,30,0.3667
7410,Texas Toast FRC,false,TX,USA,fit,2019,false,1465,1465,1465,1465,9,14,1,24,0.3958,9,14,1,24,0.3958
7411,CrossThreaded,false,IA,USA,NULL,2019,false,1690,1618,1618,1690,16,11,0,27,0.5926,16,11,0,27,0.5926
7412,KDHS Robotic Owls,false,LA,USA,NULL,2019,false,1427,1427,1427,1427,3,6,0,9,0.3333,3,6,0,9,0.3333
7413,Plus Ultra,false,CA,USA,NULL,2019,true,1450,1479,1479,1508,21,23,1,45,0.4778,21,23,1,45,0.4778
7414,RetroRobotics,false,PA,USA,fma,2019,true,1511,1486,1486,1528,48,61,0,109,0.4404,58,73,0,131,0.4427
7415,Jaguar Robotics,false,CA,USA,NULL,2019,true,1508,1462,1462,1508,20,29,1,50,0.41,20,29,1,50,0.41
7416,Northern Horizons,false,NH,USA,ne,2019,false,1402,1467,1467,1532,26,30,0,56,0.4643,26,30,0,56,0.4643
7417,Bionic Bombers,false,IL,USA,NULL,2019,true,1545,1502,1502,1545,32,50,2,84,0.3929,32,50,2,84,0.3929
7418,Channelview TechnoFalcons,false,TX,USA,fit,2019,true,1402,1445,1445,1487,37,55,6,98,0.4082,38,59,6,103,0.3981
7419,QLS Tech Support,false,CA,USA,NULL,2019,true,1539,1589,1589,1639,44,44,2,90,0.5,64,58,2,124,0.5242
7421,PrepaTec - OVERTURE,false,NULL,Mexico,NULL,2019,true,1573,1511,1511,1573,62,45,0,107,0.5794,62,45,0,107,0.5794
7422,WildBots,false,NV,USA,NULL,2019,true,1454,1445,1445,1454,5,16,0,21,0.2381,5,16,0,21,0.2381
7423,GrizzBot,false,NV,USA,NULL,2019,true,1389,1389,1389,1389,3,7,0,10,0.3,3,7,0,10,0.3
7424,Sin City Robotics,false,NV,USA,NULL,2019,true,1512,1503,1503,1512,27,31,0,58,0.4655,27,31,0,58,0.4655
7425,Green Valley Robotics,false,NV,USA,NULL,2019,true,1531,1524,1524,1531,22,17,0,39,0.5641,22,17,0,39,0.5641
7426,PAIR OF DICE ROBOTICS,false,NV,USA,NULL,2019,true,1611,1620,1620,1704,73,57,3,133,0.5602,73,57,3,133,0.5602
7427,Protocol X Robotics,false,GA,USA,pch,2019,false,1379,1440,1440,1502,30,41,1,72,0.4236,34,44,1,79,0.4367
7428,Gigawatts,false,AL,USA,NULL,2019,true,1456,1444,1444,1456,14,23,0,37,0.3784,14,23,0,37,0.3784
7429,Convergence,false,VA,USA,chs,2019,true,1571,1498,1498,1571,48,61,1,110,0.4409,50,65,1,116,0.4353
7430,System Overload,false,AR,USA,NULL,2019,true,1410,1403,1403,1410,16,29,0,45,0.3556,26,46,0,72,0.3611
7431,Wingspan,false,FL,USA,NULL,2019,true,1502,1481,1481,1502,33,44,0,77,0.4286,33,44,0,77,0.4286
7432,NOS,false,MN,USA,NULL,2019,false,1487,1487,1487,1487,10,21,1,32,0.3281,16,29,1,46,0.3587
7433,Iona Fusion,false,NULL,Australia,NULL,2019,true,1558,1556,1556,1622,44,30,2,76,0.5921,72,45,2,119,0.6134
7434,Beyond The Stars,false,OH,USA,NULL,2019,false,1456,1475,1475,1494,8,10,0,18,0.4444,8,10,0,18,0.4444
7435,CYBERTRONICS,false,MO,USA,NULL,2019,false,1367,1367,1367,1367,5,5,0,10,0.5,5,5,0,10,0.5
7436,8-Bit Miners,false,UT,USA,NULL,2019,true,1479,1438,1438,1479,22,23,0,45,0.4889,22,23,0,45,0.4889
7438,Brain Busters,false,MA,USA,ne,2019,false,1523,1523,1523,1523,24,23,1,48,0.5104,24,23,1,48,0.5104
7439,QUBIT,false,NULL,Turkey,NULL,2019,true,1377,1387,1387,1408,14,25,0,39,0.359,14,25,0,39,0.359
7440,Robo Lions (FRC),false,TX,USA,fit,2019,false,1416,1416,1416,1416,9,14,1,24,0.3958,9,14,1,24,0.3958
7441,Lancer EVO ,false,CA,USA,NULL,2019,false,1465,1465,1465,1465,3,7,0,10,0.3,3,7,0,10,0.3
7442,Jaguar Robotics,false,FL,USA,NULL,2019,true,1423,1441,1441,1459,11,19,1,31,0.371,11,19,1,31,0.371
7443,Overhills Jag-Wires,false,NC,USA,fnc,2019,true,1529,1530,1530,1561,68,70,4,142,0.493,74,71,5,150,0.51
7444,Moon Star Robotics,false,NULL,Turkey,NULL,2019,true,1537,1520,1520,1537,29,25,3,57,0.5351,29,25,3,57,0.5351
7445,Garage Robotics,false,CA,USA,NULL,2019,false,1491,1525,1525,1558,11,19,0,30,0.3667,11,19,0,30,0.3667
7446,S.E.A. Monsters,false,AL,USA,NULL,2019,true,1483,1489,1489,1495,13,16,1,30,0.45,13,16,1,30,0.45
7447,Rōnin Robotics,false,CA,USA,NULL,2019,true,1483,1502,1502,1548,39,30,2,71,0.5634,51,48,4,103,0.5146
7448,S.C. Robotics,false,OR,USA,pnw,2019,false,1428,1419,1419,1428,12,25,0,37,0.3243,14,30,0,44,0.3182
7449,Lithium Robotics,false,GA,USA,pch,2019,false,1534,1537,1537,1540,34,28,0,62,0.5484,34,28,0,62,0.5484
7450,oTECH Aimbots,false,FL,USA,NULL,2019,false,1458,1458,1458,1458,10,8,0,18,0.5556,10,8,0,18,0.5556
7451,AvengerRobotics,false,GA,USA,pch,2019,true,1413,1522,1522,1588,67,89,5,161,0.4317,71,93,5,169,0.4349
7452,Dupo Tigers,false,IL,USA,NULL,2019,true,1432,1432,1432,1432,6,13,2,21,0.3333,6,13,2,21,0.3333
7454,Huskies on Hogs,false,IN,USA,fin,2019,true,1509,1567,1567,1598,56,55,1,112,0.5045,56,55,1,112,0.5045
7455,Narbots,false,CA,USA,NULL,2019,false,1328,1375,1375,1423,6,13,0,19,0.3158,6,13,0,19,0.3158
7456,Aurobots,false,ON,Canada,ont,2019,false,1487,1512,1512,1536,16,22,1,39,0.4231,16,22,1,39,0.4231
7457,suPURDUEper Robotics,false,IN,USA,fin,2019,true,1732,1726,1726,1750,139,38,3,180,0.7806,158,56,3,217,0.735
7458,Senior Robotics Team,false,NULL,Turkey,NULL,2019,true,1487,1514,1514,1542,21,26,1,48,0.4479,21,26,1,48,0.4479
7459,TAUBATEXAS ROBOTICS,false,NULL,Brazil,NULL,2019,true,1505,1489,1489,1505,28,29,0,57,0.4912,28,29,0,57,0.4912
7460,Avi and Friends,false,OH,USA,NULL,2019,true,1559,1544,1544,1559,38,40,2,80,0.4875,38,40,2,80,0.4875
7461,Sushi Squad,false,WA,USA,pnw,2019,true,1616,1526,1526,1616,78,54,0,132,0.5909,98,82,0,180,0.5444
7462,Disruptive Technologies,false,CT,USA,ne,2019,false,1416,1435,1435,1454,17,41,0,58,0.2931,36,61,0,97,0.3711
7463,Incandescent Mice,false,NC,USA,fnc,2019,false,1458,1426,1426,1458,19,30,2,51,0.3922,19,30,2,51,0.3922
7464,ORION,false,OK,USA,NULL,2019,false,1342,1402,1402,1461,10,17,2,29,0.3793,10,17,2,29,0.3793
7465,Magnetech,false,NULL,Turkey,NULL,2019,false,1372,1454,1454,1516,9,31,0,40,0.225,9,31,0,40,0.225
7466,Cymurghs,false,NULL,Turkey,NULL,2019,true,1362,1383,1383,1404,13,24,0,37,0.3514,13,24,0,37,0.3514
7467,Devils Burn-In,false,AR,USA,NULL,2019,false,1432,1366,1366,1432,4,14,0,18,0.2222,4,14,0,18,0.2222
7468,FireBolts,false,CA,USA,NULL,2019,false,1522,1522,1522,1522,8,6,0,14,0.5714,10,16,0,26,0.3846
7469,META ROBOTICS,false,NULL,Turkey,NULL,2019,false,1368,1375,1375,1383,10,11,0,21,0.4762,10,11,0,21,0.4762
7470,iRAMBOTS with NASA,false,GA,USA,pch,2019,true,1499,1487,1487,1499,47,73,1,121,0.3926,47,73,1,121,0.3926
7471,Robo Montagnards,false,QC,Canada,NULL,2019,true,1405,1409,1409,1414,6,13,0,19,0.3158,6,13,0,19,0.3158
7472,R2 Jesu Robotics,false,MO,USA,NULL,2019,true,1499,1457,1457,1499,18,24,0,42,0.4286,18,24,0,42,0.4286
7473,Mechanics!,false,OK,USA,NULL,2019,false,1413,1428,1428,1442,5,12,2,19,0.3158,5,12,2,19,0.3158
7474,JXN UNITED,false,MS,USA,NULL,2019,true,1336,1336,1336,1336,4,17,1,22,0.2045,4,17,1,22,0.2045
7475,WIRED Team 7475,false,ON,Canada,ont,2019,true,1530,1474,1474,1530,26,39,0,65,0.4,29,43,0,72,0.4028
7476,Aureus,false,ON,Canada,ont,2019,true,1530,1530,1530,1530,27,44,1,72,0.3819,27,44,1,72,0.3819
7477,Giddy GOATS,false,IN,USA,fin,2019,true,1435,1411,1411,1435,22,50,0,72,0.3056,22,50,0,72,0.3056
7478,ISTECH,false,NULL,Turkey,NULL,2019,false,1373,1373,1373,1373,3,7,1,11,0.3182,3,7,1,11,0.3182
7479,Cardinals Robotics Team,false,CO,USA,NULL,2019,true,1381,1421,1421,1461,12,27,1,40,0.3125,12,27,1,40,0.3125
7480,Machine Mavericks,false,ON,Canada,ont,2019,true,1641,1560,1560,1641,75,63,2,140,0.5429,93,83,2,178,0.5281
7481,istiklal,false,NULL,Turkey,NULL,2019,false,1482,1456,1456,1482,14,15,0,29,0.4828,14,15,0,29,0.4828
7482,Lincoln Panther Robotics,false,CA,USA,NULL,2019,false,1436,1436,1436,1436,3,7,0,10,0.3,3,7,0,10,0.3
7483,Mechanically Challenged,false,AR,USA,NULL,2019,true,1383,1427,1427,1458,16,42,0,58,0.2759,22,49,0,71,0.3099
7484,Wings of Steel,false,KY,USA,NULL,2019,false,1483,1483,1483,1483,5,5,0,10,0.5,5,5,0,10,0.5
7485,Mo Co Robo,false,CO,USA,NULL,2019,true,1508,1481,1481,1508,16,32,0,48,0.3333,16,32,0,48,0.3333
7486,Hudson Hybrids,false,OH,USA,NULL,2019,false,1409,1460,1460,1512,8,11,1,20,0.425,11,14,1,26,0.4423
7487,Palm Beach County Sheriff PAL WestGate,false,FL,USA,NULL,2019,false,1352,1352,1352,1352,2,7,0,9,0.2222,2,7,0,9,0.2222
7488,Milagro & Village Academy ,false,FL,USA,NULL,2019,false,1402,1402,1402,1402,3,6,0,9,0.3333,3,6,0,9,0.3333
7489,R2R,false,FL,USA,NULL,2019,false,1403,1403,1403,1403,6,12,0,18,0.3333,6,12,0,18,0.3333
7490,Boys & Girls Club of Riviera Beach,false,FL,USA,NULL,2019,false,1427,1427,1427,1427,5,3,1,9,0.6111,5,3,1,9,0.6111
7491,Cyber Soldiers,false,MI,USA,fim,2019,true,1570,1572,1572,1595,71,58,4,133,0.5489,83,73,4,160,0.5312
7492,CavBots,false,TX,USA,fit,2019,true,1533,1537,1537,1548,77,51,2,130,0.6,80,53,2,135,0.6
7494,Circuit Bizurkers,false,TX,USA,fit,2019,false,1538,1536,1536,1538,34,33,3,70,0.5071,40,37,3,80,0.5188
7495,SHAbotics,false,MI,USA,fim,2019,false,1448,1470,1470,1493,13,21,2,36,0.3889,13,21,2,36,0.3889
7496,Robo Indians,false,IL,USA,NULL,2019,true,1365,1397,1397,1429,11,22,0,33,0.3333,11,22,0,33,0.3333
7497,MARAHO,false,NULL,Chinese Taipei,NULL,2019,true,1539,1494,1494,1539,17,20,2,39,0.4615,23,28,4,55,0.4545
7498,Wingus & Dingus,false,NULL,New Zealand,NULL,2019,false,1860,1780,1780,1860,51,12,3,66,0.7955,54,18,3,75,0.74
7499,Stallion Robotics,false,GA,USA,pch,2019,false,1463,1463,1463,1463,21,23,0,44,0.4773,21,23,0,44,0.4773
7500,MARAUDERS,false,FL,USA,NULL,2019,true,1571,1520,1520,1571,42,41,0,83,0.506,42,41,0,83,0.506
7501,Golden Gears,false,MI,USA,fim,2019,true,1560,1560,1560,1560,59,45,3,107,0.5654,59,45,3,107,0.5654
7502,CyberBuggies Northridge High School,false,IN,USA,fin,2019,false,1526,1526,1526,1526,22,20,0,42,0.5238,22,20,0,42,0.5238
7503,Radicubs,false,TX,USA,fit,2019,true,1493,1487,1487,1523,40,56,0,96,0.4167,40,56,0,96,0.4167
7504,CyBearBots,false,NY,USA,NULL,2019,true,1483,1514,1514,1544,12,15,0,27,0.4444,12,15,0,27,0.4444
7505,PTU,false,NULL,China,NULL,2019,false,1480,1480,1480,1480,5,7,0,12,0.4167,5,7,0,12,0.4167
7506,WILDCARDS,false,TX,USA,fit,2019,true,1517,1476,1476,1517,44,68,0,112,0.3929,48,72,0,120,0.4
7509,Brainstorm Robotics,false,ON,Canada,ont,2019,true,1546,1517,1517,1546,19,22,1,42,0.4643,34,34,1,69,0.5
7510,Prowlers,false,TX,USA,fit,2019,false,1420,1420,1420,1420,10,12,2,24,0.4583,10,12,2,24,0.4583
7511,GWAMA FRC Robotics,false,TX,USA,fit,2019,false,1428,1428,1428,1428,12,13,1,26,0.4808,12,13,1,26,0.4808
7512,Lions Bots,false,AL,USA,NULL,2019,false,1385,1385,1385,1385,5,5,0,10,0.5,5,5,0,10,0.5
7513,Muskrat,false,NULL,China,NULL,2019,false,1366,1366,1366,1366,3,8,1,12,0.2917,3,8,1,12,0.2917
7514,EVE Robotics,false,GA,USA,pch,2019,true,1454,1495,1495,1536,42,48,4,94,0.4681,42,48,4,94,0.4681
7515,Dark Side Robotics,false,WV,USA,NULL,2019,true,1504,1455,1455,1504,25,34,2,61,0.4262,38,55,2,95,0.4105
7516,Louisville Centrons,false,KY,USA,NULL,2019,true,1426,1427,1427,1429,8,13,0,21,0.381,8,13,0,21,0.381
7517,Massis Robotics,false,CA,USA,NULL,2019,false,1488,1488,1488,1488,0,0,0,0,0,2,2,0,4,0.5
7518,Generals FRC,false,TX,USA,fit,2019,false,1399,1399,1399,1399,10,15,1,26,0.4038,10,15,1,26,0.4038
7519,Silver Warriors,false,FL,USA,NULL,2019,false,1457,1457,1457,1457,5,4,0,9,0.5556,5,4,0,9,0.5556
7520,Team MineKee,false,ON,Canada,ont,2019,true,1405,1428,1428,1452,32,54,1,87,0.3736,45,75,1,121,0.376
7521,ULTIMATE Robotics,false,TX,USA,fit,2019,true,1536,1553,1553,1715,81,62,1,144,0.566,81,62,1,144,0.566
7522,Make 1 Robot,false,NULL,China,NULL,2019,true,1513,1545,1545,1576,14,8,0,22,0.6364,28,18,0,46,0.6087
7523,SpringBots,false,NULL,South Africa,NULL,2019,false,1527,1527,1527,1527,12,12,0,24,0.5,12,12,0,24,0.5
7524,Regen,false,NULL,China,NULL,2019,false,1350,1350,1350,1350,2,8,0,10,0.2,6,13,0,19,0.3158
7525,Pioneers,false,TN,USA,NULL,2019,true,1452,1477,1477,1502,37,37,0,74,0.5,37,37,0,74,0.5
7526,Welcome to team,false,NULL,Chinese Taipei,NULL,2019,false,1502,1539,1539,1594,13,13,0,26,0.5,22,21,1,44,0.5114
7527,Kaohsiung power,false,NULL,Chinese Taipei,NULL,2019,false,1625,1524,1524,1625,26,14,0,40,0.65,38,21,0,59,0.6441
7528,Nuts and Bolts,false,CA,USA,NULL,2019,true,1500,1447,1447,1500,23,41,1,65,0.3615,37,52,1,90,0.4167
7529,Mulan,false,NULL,China,NULL,2019,false,1479,1479,1479,1479,7,22,0,29,0.2414,7,22,0,29,0.2414
7530,Brotherhood of Steel,false,MN,USA,NULL,2019,true,1524,1542,1542,1582,23,35,0,58,0.3966,23,35,0,58,0.3966
7531,Servos Strike Back,false,IA,USA,NULL,2019,true,1521,1507,1507,1521,14,29,0,43,0.3256,14,29,0,43,0.3256
7532,Gophertronics,false,MB,Canada,NULL,2019,false,1331,1399,1399,1468,7,12,0,19,0.3684,7,12,0,19,0.3684
7533,OSO-TECH,false,TX,USA,fit,2019,false,1371,1371,1371,1371,2,12,0,14,0.1429,2,12,0,14,0.1429
7534,Dragonflies,false,TX,USA,fit,2019,true,1463,1452,1452,1463,37,50,1,88,0.4261,37,50,1,88,0.4261
7535,Purple Poison,false,TX,USA,fit,2019,true,1442,1427,1427,1449,39,44,0,83,0.4699,39,44,0,83,0.4699
7536,ANKA ROBOTICS,false,NULL,Turkey,NULL,2019,true,1540,1481,1481,1540,24,19,0,43,0.5581,24,19,0,43,0.5581
7537,Thunderbots,false,CO,USA,NULL,2019,false,1475,1475,1475,1475,4,6,0,10,0.4,4,6,0,10,0.4
7538,Metal Mountain,false,GA,USA,pch,2019,true,1457,1404,1404,1457,39,54,1,94,0.4202,41,58,2,101,0.4158
7539,Elev8,false,NULL,India,NULL,2019,true,1538,1527,1527,1538,44,46,1,91,0.489,44,46,1,91,0.489
7540,Timberwolf Robotics,false,NM,USA,fit,2019,true,1442,1467,1467,1491,38,49,2,89,0.4382,38,49,2,89,0.4382
7541,Maple River Robotics,false,MN,USA,NULL,2019,true,1625,1602,1602,1625,35,18,1,54,0.6574,45,24,1,70,0.65
7544,IZMIR ROBOTIK,false,NULL,Turkey,NULL,2019,true,1498,1497,1497,1498,18,12,1,31,0.5968,18,12,1,31,0.5968
7546,Prepa Tec - MinerZ,false,NULL,Mexico,NULL,2019,true,1427,1421,1421,1427,15,24,1,40,0.3875,15,24,1,40,0.3875
7547,Hawkinators,false,AZ,USA,NULL,2019,false,1430,1430,1430,1430,10,12,0,22,0.4545,16,14,0,30,0.5333
7548,Le Jardin Academy,false,HI,USA,NULL,2019,false,1385,1405,1405,1425,9,16,1,26,0.3654,9,16,1,26,0.3654
7549,LYBOTICS YOUTH TEAM,false,NULL,Libya,NULL,2019,false,1350,1417,1417,1450,9,20,0,29,0.3103,9,20,0,29,0.3103
7551,Extreme Mechanism,false,NULL,Chinese Taipei,NULL,2019,true,1468,1470,1470,1474,16,17,0,33,0.4848,20,21,0,41,0.4878
7552,PERSEUS,false,NULL,Turkey,NULL,2019,false,1413,1413,1413,1413,3,6,0,9,0.3333,3,6,0,9,0.3333
7553,OSTC -  SWEET BOTS,false,MI,USA,fim,2019,true,1566,1616,1616,1710,63,54,2,119,0.5378,63,54,2,119,0.5378
7554,Green Rockets,false,NULL,Israel,isr,2019,false,1428,1442,1442,1456,23,39,1,63,0.373,23,39,1,63,0.373
7555,Maestro,false,QC,Canada,NULL,2019,false,1370,1370,1370,1370,3,7,0,10,0.3,3,7,0,10,0.3
7558,ALT-F4,false,ON,Canada,ont,2019,true,1610,1596,1596,1610,59,36,2,97,0.6186,59,36,2,97,0.6186
7560,Meteor Bots,false,IL,USA,NULL,2019,true,1530,1449,1449,1530,15,25,0,40,0.375,15,25,0,40,0.375
7561,Blue Flamingos,false,NULL,Australia,NULL,2019,true,1557,1505,1505,1557,18,21,0,39,0.4615,62,60,1,123,0.5081
7562,NSU Demons Robotics,false,LA,USA,NULL,2019,false,1491,1491,1491,1491,5,4,0,9,0.5556,5,4,0,9,0.5556
7563,SESI SENAI MEGAZORD,false,NULL,Brazil,NULL,2019,true,1509,1455,1455,1509,31,14,0,45,0.6889,37,20,0,57,0.6491
7564,Lakers,false,ON,Canada,ont,2019,false,1448,1435,1435,1448,14,22,0,36,0.3889,14,22,0,36,0.3889
7565,SESI SENAI ROBONATICOS,false,NULL,Brazil,NULL,2019,true,1506,1471,1471,1506,22,29,1,52,0.4327,33,34,1,68,0.4926
7566,SESI SENAI NIÓBIO,false,NULL,Brazil,NULL,2019,false,1453,1455,1455,1456,6,16,1,23,0.2826,6,16,1,23,0.2826
7567,SESI SENAI OCTOPUS,false,NULL,Brazil,NULL,2019,true,1509,1482,1482,1509,26,25,0,51,0.5098,40,27,0,67,0.597
7568,Tro-Bots,false,AR,USA,NULL,2019,false,1390,1390,1390,1390,5,2,2,9,0.6667,5,2,2,9,0.6667
7569,Optimus Robotics,false,NULL,Turkey,NULL,2019,false,1365,1398,1398,1433,10,16,1,27,0.3889,10,16,1,27,0.3889
7570,New Tech,false,NULL,Poland,NULL,2019,true,1513,1518,1518,1522,19,11,1,31,0.629,19,11,1,31,0.629
7573,MULEBOTICS,false,TX,USA,fit,2019,false,1388,1388,1388,1388,4,7,1,12,0.375,4,7,1,12,0.375
7574,Les Sentinelles,false,QC,Canada,NULL,2019,false,1506,1506,1506,1506,7,5,0,12,0.5833,7,5,0,12,0.5833
7575,Stark Robotics,false,NULL,Turkey,NULL,2019,true,1455,1496,1496,1532,15,19,0,34,0.4412,15,19,0,34,0.4412
7576,FMWill,false,NULL,Turkey,NULL,2019,true,1459,1493,1493,1517,26,22,0,48,0.5417,26,22,0,48,0.5417
7577,VELABOTS - Peñoles,false,NULL,Mexico,NULL,2019,true,1532,1450,1450,1532,23,25,0,48,0.4792,23,25,0,48,0.4792
7578,Quantum Misfits,false,ND,USA,NULL,2019,true,1411,1447,1447,1477,11,23,3,37,0.3378,11,23,3,37,0.3378
7583,Embers,false,NULL,Australia,NULL,2019,true,1510,1461,1461,1510,30,31,0,61,0.4918,59,64,1,124,0.4798
7585,The Thunder,false,NULL,Turkey,NULL,2019,false,1414,1414,1414,1414,4,7,0,11,0.3636,4,7,0,11,0.3636
7586,The Salted Fishballs,false,NULL,China,NULL,2019,false,1401,1401,1401,1401,2,6,0,8,0.25,2,6,0,8,0.25
7587,Metuchen Momentum,false,NJ,USA,fma,2019,true,1467,1492,1492,1516,35,44,1,80,0.4437,35,44,1,80,0.4437
7588,H.I.I Robot,false,NULL,China,NULL,2019,false,1421,1421,1421,1421,4,4,0,8,0.5,9,8,0,17,0.5294
7589,Lishan Blue Magpie,false,NULL,Chinese Taipei,NULL,2019,true,1400,1458,1458,1495,14,24,1,39,0.3718,14,32,1,47,0.3085
7590,Wisigoths,false,QC,Canada,NULL,2019,false,1486,1486,1486,1486,11,17,0,28,0.3929,11,17,0,28,0.3929
7591,Aurora,false,NULL,China,NULL,2019,false,1462,1461,1461,1462,8,5,0,13,0.6154,20,15,0,35,0.5714
7593,SymbiOHSis,false,NULL,New Zealand,NULL,2019,false,1503,1503,1503,1503,13,13,1,27,0.5,13,13,1,27,0.5
7594,Nautilus,false,NULL,China,NULL,2019,false,1465,1465,1465,1465,3,7,0,10,0.3,10,10,0,20,0.5
7595,Crosspoint at Shanghai & Suzhou United,false,NULL,China,NULL,2019,false,1374,1374,1374,1374,4,8,0,12,0.3333,5,16,0,21,0.2381
7596,Trojan Horses,false,MN,USA,NULL,2019,false,1373,1373,1373,1373,1,9,0,10,0.1,1,9,0,10,0.1
