key,year,name,time,state,country,district,type,week,status,elo_max,elo_top8,elo_top24,elo_mean,elo_sd,opr_max,opr_top8,opr_top24,opr_mean,opr_sd,elo_acc,elo_mse,opr_acc,opr_mse,mix_acc,mix_mse,rp1_acc,rp1_mse,rp2_acc,rp2_mse
2022mosl,2022,St. Louis Regional,1648612800,MO,USA,NULL,0,5,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022mxmo,2022,Regional Monterrey,1646802000,All,Mexico,NULL,0,2,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022mxto,2022,Regional Laguna,1648008000,All,Mexico,NULL,0,4,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022ncash,2022,FNC District UNC Asheville Event,1647576000,NC,USA,fnc,1,3,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022ncgre,2022,FNC District ECU Event,1646974800,NC,USA,fnc,1,2,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022ncgui,2022,FNC District Guilford County Event,1648180800,NC,USA,fnc,1,4,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022ncpem,2022,FNC District UNC Pembroke Event,1648785600,NC,USA,fnc,1,5,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022ndgf,2022,Great Northern Regional,1648008000,ND,USA,NULL,0,4,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022nhgrs,2022,NE District Granite State Event,1646283600,NH,USA,ne,1,1,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022nhsea,2022,NE District Pease ANG Event,1648699200,NH,USA,ne,1,5,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022njbri,2022,FMA District Bridgewater-Raritan Event,1646370000,NJ,USA,fma,1,1,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022njfla,2022,FMA District Mount Olive Event,1646974800,NJ,USA,fma,1,2,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022njski,2022,FMA District Montgomery Event,1648785600,NJ,USA,fma,1,5,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022njtab,2022,FMA District Seneca Event,1648180800,NJ,USA,fma,1,4,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022nvlv,2022,Las Vegas Regional,1648612800,NV,USA,NULL,0,5,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022nyli,2022,SBPLI Long Island Regional #1,1647748800,NY,USA,NULL,0,3,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022nyli2,2022,SBPLI Long Island Regional #2,1648094400,NY,USA,NULL,0,4,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022nyny,2022,New York City Regional,1649304000,NY,USA,NULL,0,6,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022nyro,2022,Finger Lakes Regional,1646802000,NY,USA,NULL,0,2,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022nytr,2022,New York Tech Valley Regional,1647147600,NY,USA,NULL,0,2,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022ohcl,2022,Buckeye Regional,1648008000,OH,USA,NULL,0,4,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022okok,2022,Oklahoma Regional,1646802000,OK,USA,NULL,0,2,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022oktu,2022,Green Country Regional,1649217600,OK,USA,NULL,0,6,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022on024,2022,ONT District North Bay Event Day 1,1648872000,ON,Canada,ont,1,5,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022on034,2022,ONT District North Bay Event Day 2,1648958400,ON,Canada,ont,1,5,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022on104,2022,ONT District Windsor Essex Great Lakes Event Day 1,1648785600,ON,Canada,ont,1,5,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022on193,2022,ONT District Victoria Park C.I. Event Day 1,1647662400,ON,Canada,ont,1,3,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022on203,2022,ONT District Victoria Park C.I. Event Day 2,1647748800,ON,Canada,ont,1,3,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022on204,2022,ONT District Windsor Essex Great Lakes Event Day 2,1648872000,ON,Canada,ont,1,5,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022on263,2022,ONT District York University Event Day 1,1648267200,ON,Canada,ont,1,4,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022on273,2022,ONT District York University Event Day 2,1648353600,ON,Canada,ont,1,4,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022on305,2022,ONT District Humber College Event Day 1,1646456400,ON,Canada,ont,1,1,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022on306,2022,ONT District Humber College Event Day 2,1646542800,ON,Canada,ont,1,1,Upcoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
