team,name,state,country,district,active,elo,elo_recent,elo_mean,elo_max,wins,losses,ties,count,winrate
379,The RoboCats,OH,USA,None,1,1615.59,1694.92,1623.39,1837.55,366,296,18,680,0.5515
380,G-FORCE,NY,USA,None,0,NULL,NULL,1495.48,1601.38,46,53,3,102,0.4657
381,Tornadoes,NJ,USA,None,0,NULL,NULL,1499.62,1567.82,84,89,2,175,0.4857
382,Twisted Blizzard,OH,USA,None,0,NULL,NULL,1523.3,1568.43,28,33,0,61,0.459
383,Brazilian Machine,All,Brazil,None,1,1547.6080000000002,1569.52,1563.73,1677.85,173,129,8,310,0.571
384,SPARKY 384,VA,USA,chs,1,1660.01,1685.61,1588.55,1762.08,310,213,14,537,0.5903
386,Team Voltage,FL,USA,None,1,1635.9464,1675.42,1615.07,1699.38,261,197,12,470,0.5681
388,Maximum Oz,VA,USA,None,0,NULL,NULL,1497.4,1639.8,59,69,6,134,0.4627
391,Titanium Rampage,MI,USA,None,0,NULL,NULL,1479.71,1616.88,27,37,3,67,0.4254
393,Full Metal Jackets (FMJ393),IN,USA,None,0,NULL,NULL,1477.55,1559.37,67,96,8,171,0.4152
394,Team 394,CT,USA,None,0,NULL,NULL,1439.36,1439.36,2,6,0,8,0.25
395,2 Train Robotics,NY,USA,None,1,1504.0104000000001,1528.11,1585.78,1743.04,265,217,8,490,0.549
397,Knight Riders,MI,USA,fim,0,NULL,NULL,1586.07,1678.62,127,144,9,280,0.4696
398,The Thundering Herd,PA,USA,None,0,NULL,NULL,1532.88,1586.77,35,37,1,73,0.4863
399,Eagle Robotics,CA,USA,None,1,1572.61,1685.81,1678.75,1836.33,477,290,13,780,0.6199
400,The Blue Dragons,VA,USA,None,0,NULL,NULL,1514.55,1590.42,11,11,0,22,0.5
401,Copperhead Robotics,VA,USA,chs,1,1657.46,1649.39,1556.8,1672.85,261,216,8,485,0.5464
404,Distant Rage,VA,USA,None,0,NULL,NULL,1477.48,1497.37,13,17,1,31,0.4355
405,The Chameleons,VA,USA,None,0,NULL,NULL,1483.49,1632.08,44,65,4,113,0.4071
406,Mumford Chargers,MI,USA,fim,0,NULL,NULL,1492.81,1611.55,55,101,6,162,0.358
407,Team 407,MI,USA,None,0,NULL,NULL,1391.55,1391.55,3,10,0,13,0.2308
408,The RoboTicks,FL,USA,None,0,NULL,NULL,1391.06,1444.51,23,46,4,73,0.3425
409,Team 409,CA,USA,None,0,NULL,NULL,1405.33,1457.5,3,14,1,18,0.1944
410,Psychos,CA,USA,None,0,NULL,NULL,1448.01,1457.98,6,8,0,14,0.4286
411,The Creeping Crawlers,SC,USA,None,0,NULL,NULL,1546.27,1546.27,6,5,1,12,0.5417
414,Smokie and the Bandits,VA,USA,None,0,NULL,NULL,1485.12,1534.43,29,23,2,54,0.5556
415,RoBoCRAFT,SC,USA,None,0,NULL,NULL,1505.35,1544.99,58,73,1,132,0.4432
416,Regs,VA,USA,None,0,NULL,NULL,1405.78,1440.98,3,19,1,23,0.1522
417,Stangbot,NY,USA,None,0,NULL,NULL,1454.67,1530.99,40,52,1,93,0.4355
418,Purple Haze,TX,USA,fit,1,1710.42,1648.74,1592.14,1729.76,244,208,8,460,0.5391
419,NDV Dragon Bots,MA,USA,None,0,NULL,NULL,1466.37,1466.37,3,7,0,10,0.3
421,The Warriors,NY,USA,None,0,NULL,NULL,1451.53,1562.06,55,82,8,145,0.4069
422,Mech Tech Dragons,VA,USA,chs,1,1541.16,1608.72,1566.17,1705.85,264,236,14,514,0.5272
423,Simple Machines,PA,USA,fma,1,1554.17,1551.38,1512.18,1602.95,162,241,1,404,0.4022
424,GRR (Greater Rochester Robotics),NY,USA,None,0,NULL,NULL,1518.79,1541.81,22,17,1,40,0.5625
425,Spartans,FL,USA,None,0,NULL,NULL,1507.31,1610.08,26,26,0,52,0.5
433,Firebirds,PA,USA,fma,1,1638.5624,1678.72,1560.98,1690.54,263,323,6,592,0.4493
434,Kraken,TX,USA,None,0,NULL,NULL,1428.91,1486.49,38,49,7,94,0.4415
435,Robodogs,NC,USA,fnc,1,1615.61,1604.91,1578.38,1671.35,305,236,8,549,0.5628
437,Talon Robotics,TX,USA,None,0,NULL,NULL,1465.76,1510.11,43,49,2,94,0.4681
438,El Camino Creek Problem-Solving Programmers,TX,USA,None,0,NULL,NULL,1481.1,1481.1,4,5,1,10,0.45
440,The Suspects,MI,USA,fim,0,NULL,NULL,1486.31,1545.27,113,169,9,291,0.4038
441,DEVIL DOGS,TX,USA,fit,1,1476.31,1535.26,1487.23,1571.72,111,146,6,263,0.4335
442,Redstone Robotics,AL,USA,None,1,1428.7456,1431.32,1467.37,1554.04,81,118,5,204,0.4093
443,Freelance Robotics,CO,USA,None,0,NULL,NULL,1472.18,1559.73,48,50,8,106,0.4906
444,Philly's Extreme Team,PA,USA,None,0,NULL,NULL,1445.68,1478.34,34,63,4,101,0.3564
446,Robodogs,TX,USA,None,0,NULL,NULL,1519.93,1588.46,19,16,0,35,0.5429
447,Team Roboto,IN,USA,fin,1,1574.27,1615.48,1599.42,1712.24,268,278,10,556,0.491
448,Crandroids,MI,USA,None,0,NULL,NULL,1462.02,1580.46,38,44,4,86,0.4651
449,The Blair Robot Project,MD,USA,chs,1,1645.27,1604.5,1540.32,1655.21,225,224,13,462,0.5011
451,The Cat Attack,OH,USA,None,1,1482.0328,1501.4,1529.67,1715.62,177,208,11,396,0.4609
453,Rockem Sockem Robotics,MI,USA,fim,1,1491.6,1515.47,1517.36,1672.23,176,239,4,419,0.4248
456,Siege Robotics,MS,USA,None,1,1641.3528000000001,1684.21,1646.77,1755.92,232,159,5,396,0.5922
457,⚙️ Grease Monkeys ⚙️,TX,USA,fit,1,1524.7784000000001,1529.78,1485.21,1578.13,176,201,15,392,0.4681
459,Rampage Robotics,FL,USA,None,0,NULL,NULL,1446.78,1480.66,17,39,0,56,0.3036
460,Xavier Robotics,AZ,USA,None,0,NULL,NULL,1458.65,1458.65,8,13,0,21,0.381
461,Westside Boiler Invasion,IN,USA,fin,1,1635.8600000000001,1667.02,1602.15,1713.03,319,295,15,629,0.5191
462,The Rambunctious Rams,MS,USA,None,0,NULL,NULL,1499.52,1572.25,83,90,7,180,0.4806
467,The Colonials,MA,USA,ne,1,1573.31,1579.09,1554.93,1632.35,230,259,12,501,0.4711
468,Aftershock,MI,USA,fim,1,1492.1912,1487.88,1450.33,1585.85,120,215,11,346,0.3627
469,Las Guerrillas,MI,USA,fim,1,1578.144,1665.45,1813.54,2225.22,740,274,12,1026,0.7271
470,Grizzly Robotics,MI,USA,fim,0,NULL,1621.9,1532.96,1635.25,195,212,6,413,0.4794
471,Cyber Tigers,MI,USA,None,0,NULL,NULL,1476.3,1512.82,18,17,1,36,0.5139
473,RoboDevils!!,MT,USA,None,0,NULL,NULL,1508.4,1563.5,95,91,7,193,0.5104
476,Wildcats,OK,USA,None,0,NULL,NULL,1564.92,1683.67,150,134,10,294,0.5272
478,Critical Mass,CA,USA,None,0,NULL,NULL,1426.05,1494.23,3,11,0,14,0.2143
480,Hybrid,CA,USA,None,0,NULL,NULL,1493.09,1566.08,24,26,1,51,0.4804
481,The Hitchhikers,CA,USA,None,0,NULL,NULL,1519.73,1663.14,50,66,4,120,0.4333
484,Roboforce,PA,USA,fma,1,1602.15,1591.85,1572.29,1643.42,243,258,10,511,0.4853
486,Positronic Panthers,PA,USA,fma,1,1570.5808000000002,1618.07,1623.6,1723.7,301,254,6,561,0.5419
487,Spartans,PA,USA,None,0,NULL,NULL,1438.86,1532.21,19,26,2,47,0.4255
488,Team XBot,WA,USA,pnw,1,1631.3464000000001,1668.62,1595.62,1765.4,297,246,13,556,0.5459
491,Technotics,CT,USA,None,0,NULL,NULL,1343.55,1343.55,2,15,0,17,0.1176
492,Titan Robotics Club,WA,USA,pnw,1,1615.97,1648.82,1596.95,1709.09,307,226,8,541,0.5749
493,Team 493,OH,USA,None,0,NULL,NULL,1506.68,1506.68,7,9,0,16,0.4375
494,Martians,MI,USA,fim,1,1633.11,1767.93,1723.87,1926.08,631,338,21,990,0.648
496,Royals,NY,USA,None,1,1412.1976000000002,1432.48,1485.69,1570.88,96,103,3,202,0.4827
497,Orange Crush,VA,USA,None,0,NULL,NULL,1475.13,1507.66,8,6,1,15,0.5667
498,The Cobra Commanders,AZ,USA,None,1,1609.7968,1656.07,1552.33,1678.95,190,175,7,372,0.5202
499,Toltechs,TX,USA,None,0,NULL,NULL,1443.27,1520.43,72,129,8,209,0.3636
500,Team 500/Team USA,CT,USA,None,0,NULL,NULL,1425.84,1508.06,31,47,1,79,0.3987
501,The PowerKnights,NH,USA,ne,1,1645.06,1633.34,1585.19,1684.56,265,205,9,479,0.5626
502,Robo Rockers,NY,USA,None,0,NULL,NULL,1435.61,1435.61,2,7,1,10,0.25
503,Frog Force,MI,USA,fim,1,1728.21,1700.91,1632.13,1767.08,549,451,14,1014,0.5483
505,Team 505,NY,USA,None,0,NULL,NULL,1464.16,1510.95,11,19,1,31,0.371
506,BroBots,NY,USA,None,0,NULL,NULL,1504.83,1544.98,12,18,0,30,0.4
507,Solid Orange Academy of Robotics (SOAR),SC,USA,None,0,NULL,NULL,1496.67,1599.1,34,32,2,68,0.5147
509,Red Storm,NH,USA,ne,1,1626.3448000000003,1594.44,1522.33,1711.63,137,157,11,305,0.4672
510,Hawaii Five-10,VA,USA,None,0,NULL,NULL,1517.78,1556.75,23,23,0,46,0.5
512,Team 512,MA,USA,None,0,NULL,NULL,1409.16,1409.16,3,5,0,8,0.375
513,Renegade Robotics,OK,USA,None,0,NULL,NULL,1439.05,1452.87,4,19,1,24,0.1875
514,Entropy,NY,USA,None,1,1504.0688,1518.85,1522.68,1623.23,149,148,8,305,0.5016
515,TechnoKnights,MI,USA,fim,0,NULL,NULL,1522.35,1608.08,102,154,4,260,0.4
518,Blue Steel,MI,USA,fim,0,NULL,NULL,1518.98,1678.71,56,73,2,131,0.4351
519,Robo Masters,MI,USA,fim,0,NULL,NULL,1519.07,1585.83,140,174,6,320,0.4469
521,"L33T CREW (""leet crew"")",CT,USA,None,0,NULL,NULL,1483.16,1527.69,23,41,1,65,0.3615
522,ROBO WIZARDS,NY,USA,None,1,1396.1976,1380.29,1580.02,1799.31,197,161,13,371,0.5485
524,Team 524,CA,USA,None,0,NULL,NULL,1576.35,1576.35,15,8,0,23,0.6522
525,Swartdogs,IA,USA,None,1,1697.97,1762.74,1714.2,1856.47,412,168,2,582,0.7096
527,Red Dragons,NY,USA,None,1,1594.0848,1605.44,1562.45,1656.3,238,217,3,458,0.5229
528,The Persuaders,PA,USA,None,0,NULL,NULL,1452.63,1517.24,29,48,1,78,0.3782
529,The Mansfield Hornets,MA,USA,None,0,NULL,NULL,1431.12,1519.81,42,90,6,138,0.3261
533,The PSIcotics,NY,USA,None,1,1538.6848,1559.32,1497.43,1643.82,182,206,14,402,0.4701
535,G-Force,IN,USA,None,0,NULL,NULL,1474.23,1491.47,24,29,1,54,0.4537
537,Charger Robotics,WI,USA,None,1,1589.49,1524.59,1567.27,1718.41,287,256,16,559,0.5277
538,Dragon Slayers,AL,USA,None,1,1477.7856,1464.97,1510.06,1606.24,149,169,12,330,0.4697
539,Titan Robotics,VA,USA,chs,1,1575.67,1480.12,1487.31,1575.67,129,141,6,276,0.4783
540,TALON 540 ,VA,USA,chs,1,1506.54,1561.88,1515.51,1611.6,182,195,10,387,0.4832
541,Surgeons of Steel,OH,USA,None,0,NULL,NULL,1538.18,1591.53,33,28,2,63,0.5397
545,ROBO-DAWGS,NY,USA,None,1,1399.4432000000002,1418.93,1483.37,1554.27,103,112,4,219,0.4795
546,Technotics,CT,USA,None,0,NULL,NULL,1530.63,1561.02,28,31,2,61,0.4754
547,Falcon Engineering And Robotics,TN,USA,None,1,1468.3784,1464.83,1526.06,1634.58,127,115,8,250,0.524
548,Robostangs,MI,USA,fim,1,1699.28,1696.32,1666.92,1961.14,499,376,8,883,0.5696
549,DevilDawgs,MA,USA,None,0,NULL,NULL,1538.02,1640.84,96,86,2,184,0.5272
550,NanKnights,NJ,USA,None,0,NULL,NULL,1463.58,1476.13,26,32,4,62,0.4516
551,Team 551,NJ,USA,None,0,NULL,NULL,1440.19,1440.19,1,9,1,11,0.1364
554,The Bluegrease Crew,KY,USA,None,1,1610.76,1545.27,1492.26,1610.76,104,112,6,222,0.482
555,Montclair Robotics,NJ,USA,fma,1,1531.5456000000001,1575.2,1565.27,1643.04,250,267,18,535,0.4841
557,Flaming Cardinals,MI,USA,None,0,NULL,NULL,1431.09,1484.81,13,30,0,43,0.3023
558,Elm City Robo Squad,CT,USA,ne,1,1653.94,1644.91,1578.06,1763.33,329,284,11,624,0.5361
560,Camdenton 4-H LASER HWE #3,MI,USA,None,0,NULL,NULL,1560.74,1588.41,8,8,0,16,0.5
561,Camdenton 4-H LASER HWE #4,PA,USA,None,0,NULL,NULL,1501.2,1555,12,14,0,26,0.4615
562,SPARK - Students Pursuing Applied Robotics Knowledge,MA,USA,None,0,NULL,NULL,1545.6,1579.14,50,40,5,95,0.5526
563,Thrashers,PA,USA,None,0,NULL,NULL,1531.15,1641.76,67,67,4,138,0.5
564,Longwood Robotics,NY,USA,None,1,1473.7176,1459.2,1479.25,1599.51,108,123,5,236,0.4682
565,Camdenton 4-H LASER ORI #3,DE,USA,None,0,NULL,NULL,1525.67,1525.67,6,4,0,10,0.6
566,Hot Wired 566,NY,USA,None,0,NULL,NULL,1438.96,1481.69,14,25,0,39,0.359
568,Nerds of the North,AK,USA,pnw,1,1518.8008,1523.1,1473.69,1618.79,123,171,8,302,0.4205
569,Rambots,NY,USA,None,1,1449.4152000000001,1456.34,1486.2,1695.65,102,107,7,216,0.4884
570,Team Phoenix,NY,USA,None,0,NULL,NULL,1467.64,1580.11,30,38,1,69,0.442
571,Team Paragon,CT,USA,ne,1,1595.1288000000002,1589.92,1558.84,1702.49,203,232,8,443,0.4673
573,Mech Warriors,MI,USA,fim,1,1621.24,1648.04,1694.93,1941.3,480,341,7,828,0.5839
574,Team 574,NY,USA,None,0,NULL,NULL,1417.07,1417.07,2,8,0,10,0.2
576,Nerd Kings,CA,USA,None,0,NULL,NULL,1435.65,1491.06,5,9,0,14,0.3571
578,R-cubed  - Red Raider Robotics,NY,USA,None,1,1578.5848,1619.57,1561.25,1680.08,209,204,4,417,0.506
580,Viking Robotics,CA,USA,None,1,1511.62,1539.87,1483.85,1577.25,93,114,8,215,0.4512
581,Blazing Bulldogs,CA,USA,None,1,1500.9144000000001,1528.72,1522.54,1610.64,127,159,7,293,0.4454
582,Viking Electros,FL,USA,None,0,NULL,NULL,1458.22,1499.1,21,38,2,61,0.3607
583,Team 583,WA,USA,None,0,NULL,NULL,1468.98,1468.98,2,9,0,11,0.1818
585,Cyber Penguins,CA,USA,None,1,1433.2024,1428.18,1493.73,1638.69,171,283,13,467,0.3801
587,The Hedgehogs,NC,USA,fnc,1,1588.4936000000002,1650.32,1534.67,1694.14,286,250,15,551,0.5327
588,Jagtronx,FL,USA,None,0,NULL,NULL,1375.89,1459.2,18,27,0,45,0.4
589,Falkon Robotics,CA,USA,None,1,1581.54,1526.32,1506.69,1589.03,135,147,9,291,0.4794
590,Chahta Warriors,MS,USA,None,1,1371.4224000000002,1372.81,1478.86,1578.14,90,102,4,196,0.4694
591,Power Surge,CA,USA,None,0,NULL,NULL,1468.82,1468.82,2,5,0,7,0.2857
596,SciClones,MA,USA,None,0,NULL,NULL,1512.1,1658.74,34,61,4,99,0.3636
597,The Wolverines,CA,USA,None,1,1574,1646.12,1557.75,1700.42,256,243,14,513,0.5127
598,Team Duct Tape,CA,USA,None,0,NULL,NULL,1510.22,1529.31,13,18,0,31,0.4194
599,Robodox,CA,USA,None,1,1570.4176000000002,1593.05,1603.44,1723.93,261,216,7,484,0.5465
600,RamRod Robotics,VA,USA,None,0,NULL,NULL,1428.52,1487.89,11,25,3,39,0.3205
601,BayBots,NY,USA,None,1,1491.2752,1518.45,1493.65,1555.62,41,52,0,93,0.4409
602,MTC,VA,USA,None,0,NULL,NULL,1405.79,1471.34,14,19,0,33,0.4242
604,Quixilver,CA,USA,None,1,1725.728,1785.14,1620.19,1810.98,304,197,10,511,0.6047
605,Astromechs,CA,USA,None,0,NULL,NULL,1412.46,1445.2,9,17,0,26,0.3462
606,Cyber Eagles,CA,USA,None,1,1386.77,1371.89,1423.98,1469.96,83,112,4,199,0.4271
607,Mindstorm Overlords,MS,USA,None,0,NULL,NULL,1552.23,1552.23,5,5,1,11,0.5
609,VentureBOTS,CA,USA,None,0,NULL,NULL,1551.04,1551.04,16,13,1,30,0.55
610,Crescent Coyotes,ON,Canada,ont,1,1765.29,1815.31,1696.23,1984.89,497,221,12,730,0.689
611,Saxons,VA,USA,chs,1,1523.32,1548.66,1489.1,1604.78,146,205,9,360,0.4181
612,Chantilly Robotics,VA,USA,chs,1,1585.19,1637.56,1613.08,1723.21,285,239,16,540,0.5426
613,NeoWarriors,NJ,USA,fma,0,NULL,NULL,1472.63,1530.14,87,121,6,214,0.4206
614,Night Hawks,VA,USA,chs,1,1666.43,1662.32,1546.34,1734.28,212,192,18,422,0.5237
615,Knights,DC,USA,chs,0,NULL,1446.18,1416.05,1474.68,26,56,3,85,0.3235
616,Southampton Indians,VA,USA,None,0,NULL,NULL,1439.17,1465.03,9,14,2,25,0.4
617,Enginerds,VA,USA,chs,1,1442.64,1431.38,1461.67,1546.89,82,135,2,219,0.379
618,E.A.R.T.H. Squad (Edison Achieving Real Technological Heights),PA,USA,None,0,NULL,NULL,1441.63,1572.29,28,59,3,90,0.3278
619,Cavalier Robotics,VA,USA,chs,1,1561.22,1581.03,1472.49,1694.3,144,166,8,318,0.4654
620,Warbots,VA,USA,chs,1,1571.06,1560.47,1529.45,1636.31,193,191,6,390,0.5026
622,Team 622,VA,USA,None,0,NULL,NULL,1454.42,1454.42,2,6,0,8,0.25
623,Oakton Cougar Robotics,VA,USA,chs,1,1668.1,1653.28,1540.05,1747.45,223,165,11,399,0.5727
624,CRyptonite,TX,USA,fit,1,1709.45,1774.63,1689.75,1891.32,489,246,20,755,0.6609
628,Northern RobArctic,AK,USA,None,0,NULL,NULL,1468.73,1475.07,9,15,0,24,0.375
632,J-Lo,CA,USA,None,0,NULL,NULL,1504.51,1519.52,9,9,0,18,0.5
633,Falcon Robotics,WA,USA,None,0,NULL,NULL,1422.41,1520.82,9,12,1,22,0.4318
634,Rage,CA,USA,None,0,NULL,NULL,1502.81,1514.63,13,17,1,31,0.4355
635,Team 635,TX,USA,None,0,NULL,NULL,1618.65,1618.65,9,3,1,13,0.7308
636,Rascals,HI,USA,None,0,NULL,NULL,1423.69,1461.26,5,15,0,20,0.25
637,MR. T,NJ,USA,None,0,NULL,NULL,1506.14,1543.47,40,46,6,92,0.4674
638,Operation Oxidation,VA,USA,None,0,NULL,NULL,1412.59,1480.86,15,33,1,49,0.3163
639,Code Red Robotics,NY,USA,None,1,1634.0824000000002,1673.27,1609.56,1717.28,268,211,9,488,0.5584
640,Edison Robotics,NY,USA,None,1,1431.9008000000001,1414.37,1450.98,1543.81,71,89,8,168,0.4464
641,Team 641,NY,USA,None,0,NULL,NULL,1423.43,1423.43,0,9,0,9,0
642,BRR(Big Red Robotics),WV,USA,None,0,NULL,NULL,1443.34,1472,7,21,0,28,0.25
643,Team 643,PA,USA,None,0,NULL,NULL,1530.51,1530.51,16,7,1,24,0.6875
644,Team Mambo,LA,USA,None,0,NULL,NULL,1412.96,1475.12,5,19,3,27,0.2407
645,Team 645,CA,USA,None,0,NULL,NULL,1435.22,1473.57,6,16,0,22,0.2727
647,CYBERWOLVES,TX,USA,fit,1,1488.3712,1489.88,1510.71,1641.76,177,204,14,395,0.4658
648,QC ELITE - Flaming Squirrels,IA,USA,None,1,1490.5264,1540.15,1546.64,1633.35,165,193,13,371,0.4623
649,MSET Fish,CA,USA,None,1,1694.8064000000002,1692.09,1538.78,1786.05,223,180,13,416,0.5517
650,Hella's Angels,IL,USA,None,0,NULL,NULL,1565.87,1628.21,35,28,1,64,0.5547
651,Yo Bot,PA,USA,None,0,NULL,NULL,1568.74,1621.84,27,22,3,52,0.5481
652,Bobcats,PA,USA,None,0,NULL,NULL,1412.83,1488.75,7,15,0,22,0.3182
653,NOSIDE,TX,USA,fit,1,1436.528,1424.92,1430.72,1540.14,76,139,11,226,0.3606
654,Mechateuthis Dux,FL,USA,None,0,NULL,NULL,1514.34,1521.37,13,17,1,31,0.4355
655,Team 655,NY,USA,None,0,NULL,NULL,1549.35,1549.35,5,5,0,10,0.5
658,B.E.A.S.T.  - Bringing Excitement and Science Together,MI,USA,None,0,NULL,NULL,1549.28,1614.76,26,27,0,53,0.4906
659,Team 659,TX,USA,None,0,NULL,NULL,1482.11,1482.11,5,4,0,9,0.5556
660,Dragons,TX,USA,None,0,NULL,NULL,1445.66,1494.35,26,43,2,71,0.3803
662,Rocky Mountain Robotics,CO,USA,None,1,1545.58,1592.13,1557.34,1688.41,213,180,5,398,0.5415
663,Robonauts,MA,USA,ne,1,1644.25,1623.51,1499.31,1711.19,179,210,18,407,0.4619
664,Team 664,IL,USA,None,0,NULL,NULL,1470.22,1470.22,3,6,0,9,0.3333
665,Motor Monkeys,FL,USA,None,0,NULL,NULL,1508.9,1608.77,101,124,5,230,0.45
668,The Apes of Wrath,CA,USA,None,1,1457.08,1539.56,1535.42,1720.88,164,193,14,371,0.4609
670,Homestead Robotics,CA,USA,None,1,1549.13,1597.96,1553.18,1674.23,150,147,8,305,0.5049
675,Tech High Robotics,CA,USA,None,0,NULL,NULL,1490.75,1636.16,94,119,9,222,0.4437
677,Murphy's Outlaws,OH,USA,None,1,1536.01,1488.96,1463.49,1536.01,93,160,6,259,0.3707
679,Team 679,NY,USA,None,0,NULL,NULL,1523.17,1523.17,6,4,0,10,0.6
685,Team 685,FL,USA,None,0,NULL,NULL,1477.39,1506.84,7,12,0,19,0.3684
686,Bovine Intervention,MD,USA,chs,1,1532.35,1531.82,1505.31,1579.74,176,186,14,376,0.4867
687,The Nerd Herd,CA,USA,None,1,1676.36,1638.05,1531.87,1724.42,200,223,9,432,0.4734
688,Team 688,MI,USA,None,0,NULL,NULL,1387.62,1387.62,3,6,0,9,0.3333
690,Team 690,MA,USA,None,0,NULL,NULL,1414.37,1414.37,2,7,0,9,0.2222
691,Project 691 Robotics,CA,USA,None,1,1509.05,1508.37,1501.5,1576.54,175,199,10,384,0.4688
692,The Fembots,CA,USA,None,0,NULL,1413.35,1486.33,1600.85,155,188,10,353,0.4533
694,StuyPulse,NY,USA,None,1,1813.77,1804.35,1663.67,1973.59,395,225,15,635,0.6339
695,Bison Robotics,OH,USA,None,1,1500.76,1473.63,1500.41,1576.96,110,129,8,247,0.4615
696,Circuit Breakers,CA,USA,None,1,1540.79,1603.68,1563.35,1670.14,229,172,11,412,0.5692
697,Panda Robotics,CA,USA,None,0,NULL,NULL,1458.33,1467.54,6,8,0,14,0.4286
698,Hamilton Microbots,AZ,USA,None,1,1455.6352000000002,1491.34,1491.34,1598.33,111,132,8,251,0.4582
700,Team 700,CA,USA,None,0,NULL,NULL,1495.21,1495.21,5,2,0,7,0.7143
701,RoboVikes,CA,USA,None,1,1580.49,1621.81,1613.08,1816.26,341,242,12,595,0.5832
702,Bagel Bytes,CA,USA,None,1,1592.316,1619.55,1506.52,1629.81,161,178,5,344,0.4753
703,Team Phoenix,MI,USA,fim,1,1516.2,1552.01,1613.64,1926.2,289,287,10,586,0.5017
704,Warriors,TX,USA,fit,1,1474.0072,1560.43,1573.53,1694.73,186,137,7,330,0.5742
706,Cyberhawks,WI,USA,None,1,1508.12,1529.69,1541.77,1698.12,181,158,7,346,0.5332
708,Hatters Robotics,PA,USA,fma,1,1580.95,1662.6,1536.55,1754.29,312,322,13,647,0.4923
709,Femme Tech Fatale,PA,USA,fma,1,1582.85,1584.29,1512.29,1616.57,160,242,10,412,0.4005
710,Panther Bot,FL,USA,None,0,NULL,NULL,1596.84,1637.17,53,38,1,92,0.5815
711,Robeson full force,NY,USA,None,0,NULL,NULL,1425.81,1477.62,23,38,1,62,0.379
713,Steel Raiders,NY,USA,None,0,NULL,NULL,1474.56,1540.34,15,22,1,38,0.4079
714,Panthera,NJ,USA,fma,1,1498.0848,1512.07,1488.93,1594.43,203,306,10,519,0.4008
716,Who'sCTEKS,CT,USA,ne,1,1651.84,1633.69,1632.13,1724.2,315,222,15,552,0.5842
743,Technobots,NY,USA,None,1,1482.6248,1513.63,1451.29,1564.15,115,175,9,299,0.3997
744,Shark Attack,FL,USA,None,1,1620.91,1681.98,1647.69,1764.48,270,172,11,453,0.6082
746,Gearheads,ON,Canada,ont,1,1576.01,1520.86,1534.4,1576.01,85,103,3,191,0.4529
747,Flight Crew,NJ,USA,fma,1,1681.9136,1685.19,1685.19,1771.38,107,74,0,181,0.5912
750,TechnoTide,MS,USA,None,0,NULL,NULL,1487.5,1512.99,10,12,2,24,0.4583
751,barn2robotics,CA,USA,None,1,1483.5656000000001,1540.25,1472.55,1605.56,127,173,13,313,0.4265
752,The Chargers,NJ,USA,fma,1,1462.0344,1481.58,1502.75,1578.1,126,194,6,326,0.3957
753,High Desert Droids,OR,USA,pnw,1,1519.42,1558.3,1534.82,1638.04,240,239,15,494,0.501
754,FROSTBYTE,WI,USA,None,0,NULL,NULL,1435.76,1474.84,25,48,2,75,0.3467
755,Team 755,KS,USA,None,0,NULL,NULL,1482.71,1497.82,9,14,1,24,0.3958
758,South-Kent Youth Robotics,ON,Canada,None,0,NULL,NULL,1465.92,1535.69,33,56,2,91,0.3736
759,Systemetric,All,Kingdom,None,0,NULL,NULL,1512.65,1623.82,68,54,13,135,0.5519
762,Patriots,FL,USA,None,0,NULL,NULL,1572.52,1573.67,17,7,0,24,0.7083
764,Scoopers,SD,USA,None,0,NULL,NULL,1471.73,1552.08,10,14,0,24,0.4167
765,Cobblers,SD,USA,None,0,NULL,NULL,1402.29,1447.72,8,20,1,29,0.2931
766,M-A Bears,CA,USA,None,1,1477.9792000000002,1477.59,1542.52,1723.11,219,224,11,454,0.4945
768,TechnoWarriors,MD,USA,None,0,NULL,NULL,1577.62,1698.69,142,112,5,259,0.5579
769,Eaglebotics,VA,USA,None,0,NULL,NULL,1495.17,1520.45,8,7,0,15,0.5333
770,Team 770,SD,USA,None,0,NULL,NULL,1505.86,1538.19,14,14,0,28,0.5
771,SWAT,ON,Canada,ont,1,1499.9464,1486.61,1491.18,1560.73,218,280,8,506,0.4387
772,Sabre Bytes Robotics ,ON,Canada,ont,1,1663.2,1705.52,1616.18,1854.18,356,314,9,679,0.5309
773,Kingsville CavalGears,ON,Canada,ont,1,1426.9207999999999,1434.13,1520.93,1627.71,56,74,2,132,0.4318
776,SATech Saints,ON,Canada,None,0,NULL,NULL,1433.46,1458.3,19,21,2,42,0.4762
779,Team 779,OH,USA,None,0,NULL,NULL,1508.67,1508.67,4,3,0,7,0.5714
780,TigerBots,PR,USA,None,0,NULL,NULL,1506.12,1587.05,11,16,0,27,0.4074
781,Kinetic Knights,ON,Canada,ont,1,1488.14,1512.29,1575.89,1803.08,325,294,8,627,0.5247
782,Kilowatts,CT,USA,None,0,NULL,NULL,1613.81,1671.64,37,19,1,57,0.6579
783,Mobotics,ON,Canada,None,0,NULL,NULL,1538.03,1565.42,33,30,0,63,0.5238
800,The HazBots,OR,USA,None,0,NULL,NULL,1499.72,1557.45,13,13,0,26,0.5
801,Horsepower,FL,USA,None,1,1493.0384000000001,1537.75,1553.19,1740.55,211,218,8,437,0.492
802,Team 802,MA,USA,None,0,NULL,NULL,1462.79,1462.79,5,6,0,11,0.4545
803,Lowcountry Castaways,SC,USA,None,0,NULL,NULL,1437.29,1460.5,16,34,1,51,0.3235
